Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,15.289999961853027,15.289999961853027,14.675000190734863,14.737500190734863,10.32066535949707,19250400
2012-01-04,14.717499732971191,14.767499923706055,14.672499656677246,14.699999809265137,10.294408798217773,11679600
2012-01-05,14.772500038146973,14.917499542236328,14.642499923706055,14.887499809265137,10.425713539123535,13628000
2012-01-06,14.867500305175781,14.880000114440918,14.725000381469727,14.729999542236328,10.315414428710938,18193600
2012-01-09,14.787500381469727,14.8125,14.642499923706055,14.7475004196167,10.327670097351074,9357200
2012-01-10,14.787500381469727,14.8725004196167,14.729999542236328,14.8125,10.373188018798828,7598400
2012-01-11,14.770000457763672,14.84000015258789,14.699999809265137,14.802499771118164,10.366185188293457,7078400
2012-01-12,14.854999542236328,14.887499809265137,14.739999771118164,14.84749984741211,10.397698402404785,7762400
2012-01-13,14.760000228881836,14.850000381469727,14.707500457763672,14.779999732971191,10.350430488586426,8264400
2012-01-17,14.922499656677246,14.967499732971191,14.75,14.787500381469727,10.35567855834961,7612400
2012-01-18,14.774999618530273,14.899999618530273,14.767499923706055,14.875,10.416954040527344,7074800
2012-01-19,14.920000076293945,14.920000076293945,14.6875,14.697500228881836,10.292657852172852,9229200
2012-01-20,14.692500114440918,14.827500343322754,14.692500114440918,14.827500343322754,10.383691787719727,9678000
2012-01-23,14.807499885559082,14.9375,14.795000076293945,14.84000015258789,10.392449378967285,8460000
2012-01-24,14.837499618530273,14.842499732971191,14.704999923706055,14.797499656677246,10.36268424987793,5954400
2012-01-25,14.7475004196167,15.032500267028809,14.677499771118164,15.012499809265137,10.513246536254883,9944000
2012-01-26,15.024999618530273,15.0600004196167,14.845000267028809,14.917499542236328,10.446720123291016,11892800
2012-01-27,14.850000381469727,15.010000228881836,14.770000457763672,14.979999542236328,10.49048900604248,10602000
2012-01-30,14.925000190734863,15.092499732971191,14.842499732971191,14.982500076293945,10.492240905761719,10821600
2012-01-31,14.992500305175781,15.010000228881836,14.887499809265137,14.962499618530273,10.478232383728027,8736800
2012-02-01,15.039999961853027,15.09000015258789,14.970000267028809,14.987500190734863,10.495738983154297,8662400
2012-02-02,15.024999618530273,15.1225004196167,14.967499732971191,15.02750015258789,10.523750305175781,8047600
2012-02-03,15.117500305175781,15.149999618530273,14.96500015258789,15.052499771118164,10.541260719299316,7399200
2012-02-06,15.012499809265137,15.077500343322754,14.954999923706055,14.992500305175781,10.499239921569824,5274400
2012-02-07,14.962499618530273,15.112500190734863,14.897500038146973,15.045000076293945,10.536006927490234,7050000
2012-02-08,15.020000457763672,15.104999542236328,14.962499618530273,15.087499618530273,10.565768241882324,6726400
2012-02-09,15.077500343322754,15.104999542236328,14.987500190734863,15.072500228881836,10.555269241333008,6455200
2012-02-10,15.007499694824219,15.112500190734863,15.007499694824219,15.09000015258789,10.567521095275879,5397600
2012-02-13,15.125,15.125,14.952500343322754,15.010000228881836,10.511497497558594,7214800
2012-02-14,14.970000267028809,15.095000267028809,14.942500114440918,15.095000267028809,10.571024894714355,5380400
2012-02-15,15.130000114440918,15.145000457763672,14.917499542236328,14.992500305175781,10.499239921569824,7544800
2012-02-16,15.03499984741211,15.1899995803833,14.994999885559082,15.107500076293945,10.5797758102417,8270000
2012-02-17,15.125,15.180000305175781,15.02750015258789,15.055000305175781,10.543010711669922,7547600
2012-02-21,15.104999542236328,15.140000343322754,15.052499771118164,15.102499961853027,10.576274871826172,7985200
2012-02-22,15.125,15.175000190734863,15.007499694824219,15.045000076293945,10.536006927490234,5201200
2012-02-23,15.045000076293945,15.095000267028809,14.9399995803833,15.052499771118164,10.541260719299316,23902800
2012-02-24,15.100000381469727,15.22249984741211,15.037500381469727,15.192500114440918,10.63930606842041,25763600
2012-02-27,15.164999961853027,15.25,15.112500190734863,15.204999923706055,10.64805793762207,40980000
2012-02-28,15.239999771118164,15.242500305175781,15.102499961853027,15.119999885559082,10.588530540466309,6014000
2012-02-29,15.010000228881836,15.02750015258789,14.774999618530273,14.8774995803833,10.523104667663574,9810400
