Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,65.58999633789062,66.0,65.25,65.87999725341797,45.52384948730469,16116200
2012-01-04,65.75,65.87999725341797,65.11000061035156,65.4800033569336,45.24745559692383,9243100
2012-01-05,65.31999969482422,65.5999984741211,64.83000183105469,65.4000015258789,45.192176818847656,11886900
2012-01-06,65.44000244140625,65.45999908447266,64.61000061035156,64.83000183105469,44.79829406738281,15359900
2012-01-09,64.95999908447266,65.08999633789062,64.41000366210938,64.93000030517578,44.86740493774414,7934600
2012-01-10,65.11000061035156,65.4000015258789,65.0,65.19999694824219,45.053985595703125,8476600
2012-01-11,65.11000061035156,65.54000091552734,64.83999633789062,65.12999725341797,45.005592346191406,6784600
2012-01-12,65.27999877929688,65.41000366210938,64.93000030517578,65.2300033569336,45.074710845947266,7402900
2012-01-13,64.97000122070312,65.27999877929688,64.36000061035156,65.26000213623047,45.095436096191406,8978800
2012-01-17,65.54000091552734,65.69000244140625,64.5,65.12000274658203,44.998695373535156,8359900
2012-01-18,65.26000213623047,65.37000274658203,65.0,65.27999877929688,45.109256744384766,8095600
2012-01-19,65.16000366210938,65.25,64.79000091552734,65.19000244140625,45.04706573486328,11699800
2012-01-20,65.27999877929688,65.55000305175781,64.54000091552734,65.2699966430664,45.10234451293945,14715500
2012-01-23,65.2300033569336,65.33000183105469,64.87999725341797,65.0,44.91576385498047,10125000
2012-01-24,64.33999633789062,65.44999694824219,64.33999633789062,65.0,44.91576385498047,12367900
2012-01-25,64.83000183105469,65.30000305175781,64.76000213623047,65.22000122070312,45.06780242919922,10531400
2012-01-26,65.52999877929688,65.87999725341797,65.22000122070312,65.69999694824219,45.39948272705078,12546100
2012-01-27,65.62000274658203,65.87000274658203,65.45999908447266,65.55999755859375,45.302738189697266,10466300
2012-01-30,65.33000183105469,65.70999908447266,65.12999725341797,65.70999908447266,45.4063835144043,7482100
2012-01-31,65.86000061035156,65.94999694824219,65.55999755859375,65.91000366210938,45.544593811035156,13562900
2012-02-01,65.97000122070312,66.31999969482422,65.6500015258789,65.69000244140625,45.39257049560547,12275900
2012-02-02,65.94000244140625,65.97000122070312,65.3499984741211,65.58999633789062,45.32345962524414,8282400
2012-02-03,65.9000015258789,66.0199966430664,65.52999877929688,65.63999938964844,45.35802459716797,9036200
2012-02-06,65.45999908447266,65.58000183105469,65.05000305175781,65.19000244140625,45.04706573486328,9535700
2012-02-07,65.16000366210938,65.38999938964844,65.0199966430664,65.26000213623047,45.095436096191406,9248100
2012-02-08,65.19999694824219,65.3499984741211,65.08999633789062,65.23999786376953,45.081626892089844,6889400
2012-02-09,65.16000366210938,65.3499984741211,64.81999969482422,64.88999938964844,44.83976745605469,10936200
2012-02-10,64.70999908447266,64.7699966430664,64.25,64.5999984741211,44.63936233520508,13954200
2012-02-13,64.9000015258789,64.94999694824219,64.5999984741211,64.68000030517578,44.69465637207031,9662500
2012-02-14,64.75,64.86000061035156,64.33000183105469,64.61000061035156,44.64629364013672,8978500
2012-02-15,64.51000213623047,64.94999694824219,64.47000122070312,64.6500015258789,44.67391586303711,9023400
2012-02-16,64.5999984741211,65.16000366210938,64.44000244140625,64.91999816894531,44.86050033569336,8194500
2012-02-17,65.22000122070312,65.27999877929688,64.80999755859375,64.98999786376953,44.90885925292969,9057500
2012-02-21,65.2300033569336,65.23999786376953,64.75,65.04000091552734,44.94342041015625,8081700
2012-02-22,65.08000183105469,65.33999633789062,64.87000274658203,65.0,44.91576385498047,8150600
2012-02-23,65.19000244140625,66.05000305175781,64.9000015258789,65.0999984741211,44.9848747253418,8991500
2012-02-24,64.79000091552734,64.79000091552734,64.19000244140625,64.45999908447266,44.936073303222656,10478200
2012-02-27,64.26000213623047,64.63999938964844,64.0199966430664,64.44999694824219,44.92909622192383,8523000
2012-02-28,64.5999984741211,65.41999816894531,64.5,65.18000030517578,45.43799591064453,11581400
2012-02-29,65.22000122070312,65.26000213623047,64.70999908447266,65.08000183105469,45.368282318115234,11489100
2012-03-01,65.11000061035156,65.26000213623047,64.63999938964844,64.83000183105469,45.19400405883789,8813800
2012-03-02,64.73999786376953,64.87000274658203,64.56999969482422,64.7699966430664,45.15217590332031,6063900
2012-03-05,64.69000244140625,64.95999908447266,64.54000091552734,64.91000366210938,45.24978256225586,7601000
2012-03-06,64.45999908447266,64.7300033569336,64.19000244140625,64.3499984741211,44.85940170288086,9511100
2012-03-07,64.2699966430664,64.45999908447266,64.12000274658203,64.30000305175781,44.82453155517578,8591800
2012-03-08,64.94999694824219,65.08000183105469,64.73999786376953,64.8499984741211,45.207950592041016,11311100
2012-03-09,64.83000183105469,65.0,64.58999633789062,64.73999786376953,45.13126754760742,8410600
2012-03-12,64.55000305175781,65.1500015258789,64.54000091552734,65.0999984741211,45.38222885131836,7284700
2012-03-13,65.41999816894531,65.44000244140625,65.02999877929688,65.33000183105469,45.54257583618164,9884100
2012-03-14,65.20999908447266,65.37999725341797,65.0199966430664,65.08000183105469,45.368282318115234,9612200
2012-03-15,64.93000030517578,65.37999725341797,64.8499984741211,65.06999969482422,45.36132049560547,11372900
